,strategy,rate,iteration,total_correctness,avg_correctness
392,3,50,76,13988.096312217654,699.4048156108827
393,3,50,77,139531.03696884625,471.38863840826434
394,3,50,78,139531.03696884625,471.38863840826434
395,3,50,79,3013.5047623891664,753.3761905972916
396,3,50,8,43662.086701606546,559.7703423282891
397,3,50,80,209307.2551069837,571.8777461939445
398,3,50,81,32051.287137555155,890.3135315987543
399,3,50,82,2002510.2516826529,586.0433865035566
400,3,50,83,263214.6037097647,563.6287017339715
401,3,50,85,60234.397984817326,493.72457364604367
402,3,50,86,263214.6037097647,563.6287017339715
403,3,50,88,57319.78980101904,427.7596253807391
404,3,50,89,363486.88485410344,580.6499758052771
405,3,50,90,429533.6504172436,533.5821744313585
406,3,50,91,12992.818188108293,499.72377646570357
407,3,50,92,65163.699111363196,603.367584364474
408,3,50,95,41210.37216892464,710.5236580849075
409,3,50,96,218386.59614388752,606.6294337330208
410,3,50,98,108643.76000164906,610.3582022564555
411,3,50,99,50127.22228331404,391.61892408839094
412,3,60,1,32989.27994720769,659.7855989441538
413,3,60,10,511139.06728253304,500.62592290159944
414,3,60,100,27020.90510329618,375.2903486568914
415,3,60,11,325010.0186217562,647.430315979594
416,3,60,12,453213.4471789757,481.62959317638223
417,3,60,13,300626.54629084765,491.21984688047
418,3,60,14,5903.286049339552,393.55240328930347
419,3,60,15,39020.192413863566,527.2998974846428
420,3,60,16,57349.09080756396,486.00924413189796
421,3,60,17,340140.86180148355,783.7347046117133
422,3,60,19,97973.00696514384,494.81316649062546
423,3,60,2,85798.59236684782,640.2880027376704
424,3,60,20,27824.169429815287,515.2623968484312
425,3,60,21,41210.37216892464,710.5236580849075
426,3,60,22,263214.6037097647,563.6287017339715
427,3,60,23,2335170.3885495374,565.279687375826
428,3,60,24,64336.8204255663,494.89861865820234
429,3,60,25,186044.4108963043,620.1480363210143
430,3,60,26,178596.1509314994,534.7190147649683
431,3,60,27,171496.1783693021,560.4450273506604
432,3,60,28,303281.2582154391,482.1641625046727
433,3,60,29,41210.37216892464,710.5236580849075
434,3,60,3,2486.1640074422558,497.2328014884512
435,3,60,30,57319.78980101904,427.7596253807391
436,3,60,32,889399.3856644682,710.3828958981375
437,3,60,33,889399.3856644682,710.3828958981375
438,3,60,34,171496.1783693021,560.4450273506604
439,3,60,35,19471.515658040764,721.1672465941024
440,3,60,36,150149.73404811643,503.85816794669944
441,3,60,39,25135.344375540917,571.2578267168391
442,3,60,40,2453.236560655961,613.3091401639903
443,3,60,41,267891.0032439856,523.2246157109093
444,3,60,42,27387.946936617212,720.7354457004529
445,3,60,43,127853.70074494113,528.3210774584344
446,3,60,44,104041.33993039092,452.3536518712649
447,3,60,45,263214.6037097647,563.6287017339715
448,3,60,46,53490.55088349688,660.377171401196
449,3,60,47,85138.99865643804,512.8855340749279
450,3,60,48,232238.0228886325,558.2644780976742
451,3,60,49,31687.651474904003,546.3388185328276
452,3,60,5,11696.186311246409,556.9612529164957
453,3,60,50,349010.6309831645,491.5642689903725
454,3,60,51,4375.130192368298,729.1883653947162
455,3,60,52,134655.71204220253,575.4517608641133
456,3,60,53,27387.946936617212,720.7354457004529
457,3,60,54,379135.5302082981,506.86568209665523
458,3,60,55,43662.086701606546,559.7703423282891
459,3,60,56,561247.6765638291,537.5935599270393
460,3,60,57,60618.08330309161,496.86953527124274
461,3,60,58,221169.21927182804,547.4485625540298
462,3,60,6,100133.50204735655,654.4673336428533
463,3,60,60,7162.345427619184,716.2345427619184
464,3,60,61,108643.76000164906,610.3582022564555
465,3,60,62,250976.42797573155,633.7788585245746
466,3,60,63,2486.1640074422558,497.2328014884512
467,3,60,64,160714.61593587563,604.1902854732166
468,3,60,65,39032.879774436726,433.69866416040804
469,3,60,67,332824.9807960541,536.814485154926
470,3,60,68,53490.55088349688,660.377171401196
471,3,60,69,30051.487542038773,406.101183000524
472,3,60,7,85798.59236684782,640.2880027376704
473,3,60,70,45675.74778712164,585.5865100913031
474,3,60,71,482929.53356107743,588.2211127418726
475,3,60,72,231740.52122636937,647.3198916937691
476,3,60,73,420830.880695713,661.683774678794
477,3,60,75,41210.37216892464,710.5236580849075
478,3,60,76,108643.76000164906,610.3582022564555
479,3,60,77,73857.48287143331,586.1704989796294
480,3,60,78,214773.75548688715,556.4086929712103
481,3,60,79,535159.0351984495,587.4413119631718
482,3,60,80,19403.527262215004,303.18011347210944
483,3,60,81,32051.287137555155,890.3135315987543
484,3,60,82,55277.25121467339,564.0535838231979
485,3,60,83,11696.186311246409,556.9612529164957
486,3,60,84,30051.487542038773,406.101183000524
487,3,60,85,23064.425195668347,720.7632873646359
488,3,60,86,276624.07509537734,657.064311390445
489,3,60,87,572379.2455194772,582.2779710269351
490,3,60,88,32815.73152936012,565.78847464414
491,3,60,89,1517888.8299942147,615.2771909178008
492,3,60,90,850379.1932506054,721.8838652382049
493,3,60,91,336077.15032498294,570.5893893463208
494,3,60,92,761839.5482887238,516.1514554801652
495,3,60,94,332714.75064662506,523.9602372387797
496,3,60,95,18389.352085711525,766.2230035713136
497,3,60,96,524872.2206261046,606.0880145797975
498,3,60,97,27020.90510329618,375.2903486568914
499,3,60,98,57319.78980101904,427.7596253807391
500,3,60,99,32815.73152936012,565.78847464414
501,3,70,1,705568.160021669,563.5528434677867
502,3,70,10,745636.6092019229,558.111234432577
503,3,70,100,302247.3195461722,534.0058649225657
504,3,70,11,52934.7572330442,472.6317610093232
505,3,70,12,45675.74778712164,585.5865100913031
506,3,70,13,511139.06728253304,500.62592290159944
507,3,70,14,482929.53356107743,588.2211127418726
508,3,70,15,31915.534881367057,613.7602861801357
509,3,70,16,62102.774679593924,564.5706789053993
510,3,70,17,106469.54753744196,588.2295444057567
511,3,70,18,85137.70987198703,483.7369879090172
512,3,70,19,246782.700464235,487.7128467672629
513,3,70,2,305018.4989083389,585.4481744881745
514,3,70,20,5081.491733733202,508.1491733733202
515,3,70,21,188525.65128351378,620.150168695769
516,3,70,22,207679.3889151519,603.719153823116
517,3,70,23,63535.547300433376,496.37146328463575
518,3,70,24,82312.43372734658,501.9050837033328
519,3,70,25,243870.2143091721,555.5130166495948
520,3,70,26,220197.42151632166,507.3673306827688
521,3,70,27,521409.6668781348,624.4427148241135
522,3,70,28,466880.80624796246,526.9535059232082
523,3,70,29,413598.3245578226,594.2504663187107
524,3,70,3,289441.0619779458,537.9945389924643
525,3,70,30,303281.2582154391,482.1641625046727
526,3,70,31,671111.2936959454,567.7760521962313
527,3,70,32,55277.25121467339,564.0535838231979
528,3,70,33,106348.00555380278,708.9867036920185
529,3,70,34,13236.9687448663,551.5403643694292
530,3,70,36,339593.7125364047,508.3738211622825
531,3,70,37,535159.0351984495,587.4413119631718
532,3,70,38,70837.6956011795,498.85701127591193
533,3,70,39,714845.9163328102,561.1035450022058
534,3,70,4,125136.68635330387,437.54086137518834
535,3,70,40,453213.4471789757,481.62959317638223
536,3,70,41,63535.547300433376,496.37146328463575
537,3,70,42,142381.89801425676,545.5245134645853
538,3,70,43,289463.22593238496,476.09083212563314
539,3,70,44,294534.3528011207,516.7269347388083
540,3,70,45,8184.99548693531,511.56221793345685
541,3,70,46,11639.990789549114,554.2852756928149
542,3,70,47,106469.54753744196,588.2295444057567
543,3,70,48,63535.547300433376,496.37146328463575
544,3,70,5,83156.38023080246,494.9784537547765
545,3,70,50,70837.6956011795,498.85701127591193
546,3,70,51,2531179.612943211,589.6062457356653
547,3,70,52,250976.42797573155,633.7788585245746
548,3,70,53,291038.77313958015,558.6156874080233
549,3,70,54,235327.80750157553,504.99529506775866
550,3,70,56,29802.22676697095,551.8930882772398
551,3,70,57,12231.754153906306,582.4644835193479
552,3,70,58,541717.2036885148,493.36721647405716
553,3,70,59,171496.1783693021,560.4450273506604
554,3,70,6,19403.527262215004,303.18011347210944
555,3,70,60,226135.63064491653,525.8968154532943
556,3,70,61,171496.1783693021,560.4450273506604
557,3,70,62,27020.90510329618,375.2903486568914
558,3,70,63,11696.186311246409,556.9612529164957
559,3,70,64,9815.633227764309,490.7816613882154
560,3,70,65,361206.8783189949,509.4596309153666
561,3,70,66,361206.8783189949,509.4596309153666
562,3,70,67,134249.372576334,568.8532736285339
563,3,70,68,753545.6313423403,592.8761851631316
564,3,70,69,13988.096312217654,699.4048156108827
565,3,70,7,379650.6383251208,506.20085110016106
566,3,70,70,11696.186311246409,556.9612529164957
567,3,70,71,10619.499534330842,505.69045401575437
568,3,70,72,265342.32603070774,504.4530913131326
569,3,70,73,62760.63288356429,506.13413615777654
570,3,70,74,327491.2590089656,647.2159268951889
571,3,70,75,78960.05861718558,705.0005233677284
572,3,70,76,4716.213484991289,786.0355808318815
573,3,70,78,40476.98547003298,749.5738050006107
574,3,70,79,106348.00555380278,708.9867036920185
575,3,70,8,31915.534881367057,613.7602861801357
576,3,70,80,12231.754153906306,582.4644835193479
577,3,70,81,482929.53356107743,588.2211127418726
578,3,70,82,246336.01512358987,572.8744537757904
579,3,70,83,218386.59614388752,606.6294337330208
580,3,70,86,66695.1374438141,574.9580814121906
581,3,70,87,88891.3471307598,493.84081739310994
582,3,70,88,134952.31958106806,441.02065222571264
583,3,70,89,15856.129187689243,566.2903281317587
584,3,70,9,407237.50530982646,472.43330082346455
585,3,70,90,608078.2161211865,595.5712204908781
586,3,70,92,10619.499534330842,505.69045401575437
587,3,70,94,134249.372576334,568.8532736285339
588,3,70,96,482929.53356107743,588.2211127418726
589,3,70,97,88891.3471307598,493.84081739310994
590,3,70,98,27387.946936617212,720.7354457004529
591,3,70,99,63535.547300433376,496.37146328463575
592,3,80,1,889399.3856644682,710.3828958981375
593,3,80,10,84825.09729775401,476.5454904368203
594,3,80,100,62102.774679593924,564.5706789053993
595,3,80,11,889399.3856644682,710.3828958981375
596,3,80,12,41210.37216892464,710.5236580849075
597,3,80,13,285113.1441171335,518.3875347584245
598,3,80,14,11639.990789549114,554.2852756928149
599,3,80,15,263214.6037097647,563.6287017339715
600,3,80,16,11696.186311246409,556.9612529164957
601,3,80,17,64441.896379880614,480.909674476721
602,3,80,18,250976.42797573155,633.7788585245746
603,3,80,19,66924.31207740089,492.09052998088885
604,3,80,2,291038.77313958015,558.6156874080233
605,3,80,20,58587.363210385796,430.7894353704838
606,3,80,21,83156.38023080246,494.9784537547765
607,3,80,22,9242.949750590447,543.7029265053204
608,3,80,23,461827.4328923261,598.9979674349236
609,3,80,24,41210.37216892464,710.5236580849075
610,3,80,25,12231.754153906306,582.4644835193479
611,3,80,27,436728.78375056287,510.19717727869494
612,3,80,28,73857.48287143331,586.1704989796294
613,3,80,29,23064.425195668347,720.7632873646359
614,3,80,3,291038.77313958015,558.6156874080233
615,3,80,30,81794.19406588486,517.6847725688915
616,3,80,31,63535.547300433376,496.37146328463575
617,3,80,32,192195.2434914056,525.1236160967366
618,3,80,33,250976.42797573155,633.7788585245746
619,3,80,34,788903.1480387578,541.0858354175294
620,3,80,35,850379.1932506054,721.8838652382049
621,3,80,36,420617.06072340155,589.9257513652195
622,3,80,37,12231.754153906306,582.4644835193479
623,3,80,38,59942.85551107832,405.0192939937724
624,3,80,39,264034.2493160042,503.88215518321414
625,3,80,4,461827.4328923261,598.9979674349236
626,3,80,40,251680.80931143733,493.4917829636026
627,3,80,41,482929.53356107743,588.2211127418726
628,3,80,42,11696.186311246409,556.9612529164957
629,3,80,43,725418.667642857,563.2132512755101
630,3,80,44,30766.501847623535,668.8369966874682
631,3,80,45,255588.36903965805,548.4728949348885
632,3,80,46,10619.499534330842,505.69045401575437
633,3,80,47,27020.90510329618,375.2903486568914
634,3,80,48,209098.62617485816,544.5276723303598
635,3,80,49,60618.08330309161,496.86953527124274
636,3,80,50,330917.6833826008,532.0219990073967
637,3,80,52,430621.0658032334,529.0185083577807
638,3,80,53,3016115.5386565616,581.4759087442764
639,3,80,54,2453.236560655961,613.3091401639903
640,3,80,55,4716.213484991289,786.0355808318815
641,3,80,56,305018.4989083389,585.4481744881745
642,3,80,57,73857.48287143331,586.1704989796294
643,3,80,58,32989.27994720769,659.7855989441538
644,3,80,6,461827.4328923261,598.9979674349236
645,3,80,60,234691.03007801704,583.8085325323807
646,3,80,61,323043.8863513693,646.0877727027387
647,3,80,62,33585.8774709996,699.705780645825
648,3,80,63,650782.0895908279,524.8242657990548
649,3,80,64,81400.91046430575,478.82888508415147
650,3,80,65,482929.53356107743,588.2211127418726
651,3,80,66,838016.9119675307,547.0084281772394
652,3,80,67,344975.32729668135,504.3498937085985
653,3,80,68,11639.990789549114,554.2852756928149
654,3,80,69,10619.499534330842,505.69045401575437
655,3,80,7,511139.06728253304,500.62592290159944
656,3,80,70,55277.25121467339,564.0535838231979
657,3,80,72,12231.754153906306,582.4644835193479
658,3,80,73,62102.774679593924,564.5706789053993
659,3,80,74,271694.38373898756,551.1042266510904
660,3,80,75,2481624.473744458,579.5479854611065
661,3,80,76,40944.257714303974,568.6702460319997
662,3,80,77,276624.07509537734,657.064311390445
663,3,80,78,10619.499534330842,505.69045401575437
664,3,80,79,19471.515658040764,721.1672465941024
665,3,80,8,263214.6037097647,563.6287017339715
666,3,80,81,511139.06728253304,500.62592290159944
667,3,80,82,275357.5776818188,564.2573313152025
668,3,80,83,106348.00555380278,708.9867036920185
669,3,80,84,655871.6220863955,508.42761402046165
670,3,80,85,134952.31958106806,441.02065222571264
671,3,80,86,828981.5728949205,468.08671535568635
672,3,80,87,106469.54753744196,588.2295444057567
673,3,80,88,305018.4989083389,585.4481744881745
674,3,80,89,43662.086701606546,559.7703423282891
675,3,80,9,60618.08330309161,496.86953527124274
676,3,80,90,951155.9877264099,544.7628795683905
677,3,80,91,482929.53356107743,588.2211127418726
678,3,80,92,60618.08330309161,496.86953527124274
679,3,80,93,43662.086701606546,559.7703423282891
680,3,80,94,81794.19406588486,517.6847725688915
681,3,80,95,48743.57843533975,553.904300401588
682,3,80,96,420419.65885851707,507.7532111817839
683,3,80,97,379812.4081165153,665.1705921480128
684,3,80,98,60234.397984817326,493.72457364604367
685,3,80,99,11696.186311246409,556.9612529164957
686,3,90,1,9587.706674627801,563.9827455663412
687,3,90,10,420617.06072340155,589.9257513652195
688,3,90,11,305018.4989083389,585.4481744881745
689,3,90,12,70837.6956011795,498.85701127591193
690,3,90,13,63535.547300433376,496.37146328463575
691,3,90,14,171496.1783693021,560.4450273506604
692,3,90,15,106469.54753744196,588.2295444057567
693,3,90,16,134952.31958106806,441.02065222571264
694,3,90,17,482929.53356107743,588.2211127418726
695,3,90,18,889399.3856644682,710.3828958981375
696,3,90,19,305018.4989083389,585.4481744881745
697,3,90,2,32989.27994720769,659.7855989441538
698,3,90,20,828981.5728949205,468.08671535568635
699,3,90,21,55277.25121467339,564.0535838231979
700,3,90,22,32815.73152936012,565.78847464414
701,3,90,23,106348.00555380278,708.9867036920185
702,3,90,24,482929.53356107743,588.2211127418726
703,3,90,25,48743.57843533975,553.904300401588
704,3,90,26,100133.50204735655,654.4673336428533
705,3,90,27,20306.373301481653,564.065925041157
706,3,90,28,11639.990789549114,554.2852756928149
707,3,90,29,60618.08330309161,496.86953527124274
708,3,90,3,85798.59236684782,640.2880027376704
709,3,90,30,713018.3807032458,564.990792950274
710,3,90,31,63535.547300433376,496.37146328463575
711,3,90,32,85798.59236684782,640.2880027376704
712,3,90,33,142788.67175959316,368.96297612297974
713,3,90,34,500266.87380087323,567.1960020418064
714,3,90,35,453213.4471789757,481.62959317638223
715,3,90,36,32989.27994720769,659.7855989441538
716,3,90,37,134952.31958106806,441.02065222571264
717,3,90,38,525981.2591431707,527.0353298027762
718,3,90,39,250976.42797573155,633.7788585245746
719,3,90,4,511139.06728253304,500.62592290159944
720,3,90,40,142381.89801425676,545.5245134645853
721,3,90,41,240938.42791398868,565.5831641173443
722,3,90,42,134952.31958106806,441.02065222571264
723,3,90,43,236700.9514733807,588.8083369984595
724,3,90,44,62102.774679593924,564.5706789053993
725,3,90,45,32815.73152936012,565.78847464414
726,3,90,46,11639.990789549114,554.2852756928149
727,3,90,47,389260.3378962652,528.8863286634038
728,3,90,48,62102.774679593924,564.5706789053993
729,3,90,49,511139.06728253304,500.62592290159944
730,3,90,5,608078.2161211865,595.5712204908781
731,3,90,50,3516906.6079442105,584.1067277768162
732,3,90,51,209307.2551069837,571.8777461939445
733,3,90,52,32815.73152936012,565.78847464414
734,3,90,53,85798.59236684782,640.2880027376704
735,3,90,54,63535.547300433376,496.37146328463575
736,3,90,55,70837.6956011795,498.85701127591193
737,3,90,56,211307.22903373398,498.36610621163675
738,3,90,57,60618.08330309161,496.86953527124274
739,3,90,58,345737.1383788726,503.98999763684054
740,3,90,59,20306.373301481653,564.065925041157
741,3,90,6,305018.4989083389,585.4481744881745
742,3,90,60,62102.774679593924,564.5706789053993
743,3,90,61,565695.0492214252,538.7571897346907
744,3,90,62,30766.501847623535,668.8369966874682
745,3,90,63,81582.61306246216,497.45495769794
746,3,90,64,85798.59236684782,640.2880027376704
747,3,90,65,85798.59236684782,640.2880027376704
748,3,90,66,106348.00555380278,708.9867036920185
749,3,90,67,81794.19406588486,517.6847725688915
750,3,90,68,220197.42151632166,507.3673306827688
751,3,90,69,655871.6220863955,508.42761402046165
752,3,90,7,81794.19406588486,517.6847725688915
753,3,90,70,142381.89801425676,545.5245134645853
754,3,90,71,32815.73152936012,565.78847464414
755,3,90,72,48743.57843533975,553.904300401588
756,3,90,73,43662.086701606546,559.7703423282891
757,3,90,74,73857.48287143331,586.1704989796294
758,3,90,75,11639.990789549114,554.2852756928149
759,3,90,76,32815.73152936012,565.78847464414
760,3,90,77,4716.213484991289,786.0355808318815
761,3,90,78,22592.267546882995,594.5333564969209
762,3,90,79,142381.89801425676,545.5245134645853
763,3,90,8,81794.19406588486,517.6847725688915
764,3,90,80,55277.25121467339,564.0535838231979
765,3,90,81,63535.547300433376,496.37146328463575
766,3,90,82,745636.6092019229,558.111234432577
767,3,90,83,11639.990789549114,554.2852756928149
768,3,90,84,239931.32116088612,501.94837062946885
769,3,90,85,881449.4736668532,507.747392665238
770,3,90,86,73857.48287143331,586.1704989796294
771,3,90,87,305018.4989083389,585.4481744881745
772,3,90,88,3122255.6330918563,587.6633979092521
773,3,90,89,207857.80906709514,530.2495129262632
774,3,90,9,19403.527262215004,303.18011347210944
775,3,90,90,110885.99866210605,495.0267797415449
776,3,90,91,700895.6109332431,560.7164887465945
777,3,90,92,511139.06728253304,500.62592290159944
778,3,90,93,32815.73152936012,565.78847464414
779,3,90,94,10619.499534330842,505.69045401575437
780,3,90,95,12231.754153906306,582.4644835193479
781,3,90,96,106469.54753744196,588.2295444057567
782,3,90,97,10619.499534330842,505.69045401575437
783,3,90,98,753545.6313423403,592.8761851631316
784,3,90,99,308708.39437151985,499.52814623223276
